idServicio,idAlojammiento
37737,73800
37738,97247
37739,122997
37740,30793
37741,40880
37742,179984
37743,19555
37744,47303
37745,74292
37746,3584
37747,55112
37748,51205
37749,5195
37750,8292
37751,30057
37752,45691
37753,73410
37754,48050
37755,148993
37756,80702
37757,128161
37758,86130
37759,83599
37760,47005
37761,37095
37762,90477
37763,105700
37764,166522
37765,161727
37766,124095
37767,150231
37768,122117
37769,13814
37770,26182
37771,126815
37772,106874
37773,19411
37774,107143
37775,15243
37776,39723
37777,148978
37778,100852
37779,174226
37780,40328
37781,20671
37782,84776
37783,166507
37784,43707
37785,85223
37786,29814
37787,92985
37788,162884
37789,159974
37790,73968
37791,99358
37792,165507
37793,154562
37794,84996
37795,116567
37796,54443
37797,175794
37798,25399
37799,55682
37800,27469
37801,82370
37802,7817
37803,76363
37804,178283
37805,75911
37806,32499
37807,65468
37808,163782
37809,113359
37810,155929
37811,119879
37812,32129
37813,153935
37814,137469
37815,138265
37816,29160
37817,137899
37818,148592
37819,15658
37820,39390
37821,150256
37822,12070
37823,160613
37824,156778
37825,97570
37826,123722
37827,107941
37828,12241
37829,175728
37830,167701
37831,1280
37832,109022
37833,75008
37834,166802
37835,134842
37836,41525
37837,161616
37838,155345
37839,24866
37840,70632
37841,84326
37842,124536
37843,135388
37844,42819
37845,22598
37846,136047
37847,82652
37848,91128
37849,175972
37850,120967
37851,141829
37852,126205
37853,7687
37854,103377
37855,63041
37856,69334
37857,40633
37858,69304
37859,91149
37860,57145
37861,2032
37862,50698
37863,14761
37864,100673
37865,77636
37866,25476
37867,156933
37868,41941
37869,19405
37870,171208
37871,18308
37872,9287
37873,57531
37874,9297
37875,108374
37876,52897
37877,74572
37878,154866
37879,98743
37880,55694
37881,51967
37882,43640
37883,108764
37884,11187
37885,139934
37886,14814
37887,48516
37888,2441
37889,90958
37890,15666
37891,134291
37892,103389
37893,23743
37894,122918
37895,125642
37896,62177
37897,13519
37898,96918
37899,88567
37900,88957
37901,92014
37902,31446
37903,60176
37904,153972
37905,103818
37906,142832
37907,146758
37908,69726
37909,106655
37910,30467
37911,121673
37912,120911
37913,145826
37914,116600
37915,10030
37916,52573
37917,17660
37918,148169
37919,6538
37920,92373
37921,112258
37922,10916
37923,19722
37924,71938
37925,128383
37926,63872
37927,170471
37928,58165
37929,92767
37930,137041
37931,126430
37932,162335
37933,126238
37934,89270
37935,111632
37936,48594
37937,156966
37938,73603
37939,145473
37940,154968
37941,54783
37942,63171
37943,94291
37944,67956
37945,107811
37946,7755
37947,84271
37948,152422
37949,152762
37950,89742
37951,87390
37952,52234
37953,161078
37954,108771
37955,57793
37956,23830
37957,21464
37958,124037
37959,108120
37960,96536
37961,161566
37962,66491
37963,134019
37964,128007
37965,167433
37966,1735
37967,80233
37968,171089
37969,52919
37970,41771
37971,172956
37972,145269
37973,9406
37974,12624
37975,11703
37976,69243
37977,72985
37978,114143
37979,66787
37980,2566
37981,132776
37982,109822
37983,8187
37984,91953
37985,156599
37986,72929
37987,39501
37988,9078
37989,78547
37990,89691
37991,127320
37992,139092
37993,91293
37994,106051
37995,165001
37996,121553
37997,144593
37998,115945
37999,17037
38000,132566
38001,164961
38002,60525
38003,78572
38004,167206
38005,19143
38006,146838
38007,3857
38008,139190
38009,131235
38010,63246
38011,98321
38012,168848
38013,72665
38014,156889
38015,108677
38016,116159
38017,38485
38018,111553
38019,166208
38020,161295
38021,1798
38022,143332
38023,71620
38024,13128
38025,117742
38026,177631
38027,177340
38028,140868
38029,145844
38030,52743
38031,140501
38032,77572
38033,63469
38034,7117
38035,14503
38036,60721
38037,177378
38038,63541
38039,155774
38040,6824
38041,18739
38042,171942
38043,57563
38044,36737
38045,3166
38046,14022
38047,125815
38048,156266
38049,114076
38050,17312
38051,31532
38052,153880
38053,47058
38054,175986
38055,6932
38056,42998
38057,50523
38058,128187
38059,22620
38060,133303
38061,62089
38062,4601
38063,113250
38064,3866
38065,169288
38066,154570
38067,75954
38068,125119
38069,23814
38070,48110
38071,20733
38072,126948
38073,23092
38074,26501
38075,174625
38076,137378
38077,40418
38078,159646
38079,14433
38080,28299
38081,110508
38082,33920
38083,121719
38084,73187
38085,44038
38086,12661
38087,103952
38088,58344
38089,110794
38090,130409
38091,38674
38092,64651
38093,155417
38094,104824
38095,64795
38096,152724
38097,159593
38098,77447
38099,37034
38100,152623
38101,67266
38102,166098
38103,163224
38104,43653
38105,70184
38106,74182
38107,147217
38108,132396
38109,171903
38110,135759
38111,133802
38112,173293
38113,113232
38114,28648
38115,7255
38116,23447
38117,115082
38118,153600
38119,155784
38120,48977
38121,134460
38122,14368
38123,151665
38124,46230
38125,57719
38126,38318
38127,98238
38128,85256
38129,90912
38130,73518
38131,32374
38132,16643
38133,66748
38134,157379
38135,93521
38136,78789
38137,54024
38138,82491
38139,89126
38140,80217
38141,149627
38142,70781
38143,155478
38144,106808
38145,81288
38146,149547
38147,81915
38148,123705
38149,165268
38150,115123
38151,149291
38152,132591
38153,171313
38154,78748
38155,40793
38156,66441
38157,19991
38158,79187
38159,91839
38160,69647
38161,169310
38162,124869
38163,23487
38164,55823
38165,87848
38166,81045
38167,51795
38168,17327
38169,122495
38170,160335
38171,11256
38172,109252
38173,16065
38174,90090
38175,14938
38176,97505
38177,68380
38178,147074
38179,145311
38180,27194
38181,29343
38182,38723
38183,79231
38184,79423
38185,179752
38186,137857
38187,81143
38188,34399
38189,119268
38190,80943
38191,68585
38192,135778
38193,63065
38194,21354
38195,32473
38196,47848
38197,49836
38198,172273
38199,5047
38200,131594
38201,57531
38202,70796
38203,9221
38204,51129
38205,120876
38206,29111
38207,19187
38208,30043
38209,6000
38210,75349
38211,17075
38212,95999
38213,20073
38214,120369
38215,95587
38216,102264
38217,121464
38218,10406
38219,159908
38220,47854
38221,160657
38222,59894
38223,81256
38224,102735
38225,18361
38226,162342
38227,157121
38228,119549
38229,104533
38230,144096
38231,75327
38232,73950
38233,115422
38234,32659
38235,20583
38236,127635
38237,46048
38238,149174
38239,3390
38240,18317
38241,87437
38242,130896
38243,151460
38244,60530
38245,55839
38246,140646
38247,81967
38248,153336
38249,171483
38250,61797
38251,56130
38252,82025
38253,105900
38254,85419
38255,178819
38256,16301
38257,141538
38258,169080
38259,165729
38260,3865
38261,125915
38262,51419
38263,44611
38264,45167
38265,125934
38266,79603
38267,79131
38268,53797
38269,98580
38270,25798
38271,101347
38272,36382
38273,141628
38274,97570
38275,146249
38276,53237
38277,179380
38278,149394
38279,167024
38280,64635
38281,110096
38282,158766
38283,122317
38284,135423
38285,75158
38286,82946
38287,10923
38288,117998
38289,138017
38290,28462
38291,88862
38292,122701
38293,97358
38294,74373
38295,4531
38296,14165
38297,36733
38298,54440
38299,22123
38300,148713
38301,107524
38302,34720
38303,113970
38304,158587
38305,100358
38306,168715
38307,104975
38308,138079
38309,118242
38310,61315
38311,174851
38312,173085
38313,85
38314,28364
38315,129335
38316,64434
38317,103788
38318,1429
38319,118025
38320,169829
38321,118941
38322,132162
38323,154077
38324,173451
38325,110460
38326,77477
38327,99773
38328,3118
38329,43067
38330,114511
38331,114617
38332,154680
38333,17427
38334,63166
38335,112513
38336,113195
38337,77241
38338,85269
38339,61358
38340,107275
38341,58149
38342,135356
38343,9586
38344,22351
38345,44809
38346,5460
38347,21955
38348,100098
38349,83776
38350,45324
38351,151355
38352,75261
38353,49494
38354,175768
38355,92768
38356,179062
38357,133493
38358,8679
38359,153328
38360,77429
38361,176985
38362,162635
38363,64181
38364,800
38365,47956
38366,162180
38367,56371
38368,176364
38369,57736
38370,81359
38371,103786
38372,4175
38373,127208
38374,52687
38375,13867
38376,72143
38377,125391
38378,94079
38379,49903
38380,57932
38381,117472
38382,28414
38383,97737
38384,61137
38385,8323
38386,151739
38387,173946
38388,170363
38389,29026
38390,69873
38391,24876
38392,24805
38393,92898
38394,141371
38395,137203
38396,157418
38397,30177
38398,158967
38399,36230
38400,72684
38401,102615
38402,123284
38403,142658
38404,75033
38405,108519
38406,132300
38407,101069
38408,117212
38409,131359
38410,71680
38411,62010
38412,142210
38413,38661
38414,88767
38415,81606
38416,137914
38417,127676
38418,90079
38419,149992
38420,8311
38421,147120
38422,118018
38423,128754
38424,94902
38425,122593
38426,15655
38427,111433
38428,8349
38429,85194
38430,35700
38431,130692
38432,65568
38433,30698
38434,146373
38435,174465
38436,132786
38437,127858
38438,39535
38439,16485
38440,129257
38441,20304
38442,176866
38443,92050
38444,155258
38445,164292
38446,99902
38447,98117
38448,137092
38449,57593
38450,67088
38451,4414
38452,172171
38453,127959
38454,55013
38455,104807
38456,76562
38457,135811
38458,100293
38459,88318
38460,80501
38461,59076
38462,90262
38463,149498
38464,154031
38465,808
38466,133235
38467,16675
38468,136232
38469,48006
38470,50078
38471,125758
38472,44704
38473,63953
38474,105264
38475,105772
38476,99626
38477,77784
38478,36516
38479,71640
38480,155473
38481,40974
38482,20092
38483,99224
38484,176613
38485,24998
38486,70964
38487,56580
38488,79006
38489,111742
38490,104578
38491,168295
38492,66660
38493,141461
38494,149517
38495,93223
38496,133866
38497,40598
38498,18665
38499,140858
38500,79076
38501,145670
38502,56486
38503,123952
38504,80262
38505,6627
38506,31823
38507,169689
38508,151451
38509,94624
38510,101880
38511,9845
38512,135571
38513,79331
38514,65223
38515,100248
38516,121356
38517,137242
38518,44582
38519,12076
38520,95000
38521,157767
38522,156198
38523,95149
38524,103929
38525,109801
38526,158145
38527,177778
38528,160416
38529,16635
38530,17070
38531,171547
38532,5800
38533,141939
38534,173368
38535,159069
38536,63876
38537,106171
38538,4825
38539,59486
38540,49031
38541,158531
38542,133422
38543,115411
38544,36922
38545,1270
38546,30763
38547,152946
38548,20163
38549,75312
38550,72786
38551,156006
38552,65682
38553,41850
38554,2698
38555,60216
38556,156548
38557,47072
38558,51412
38559,2111
38560,75865
38561,45140
38562,115260
38563,59375
38564,135829
38565,83818
38566,58260
38567,160960
38568,113956
38569,87533
38570,179135
38571,21886
38572,84402
38573,118507
38574,147836
38575,153775
38576,64407
38577,45083
38578,99788
38579,149223
38580,8836
38581,21200
38582,111931
38583,66125
38584,83682
38585,90072
38586,11412
38587,1754
38588,145688
38589,164713
38590,102705
38591,158592
38592,33330
38593,140043
38594,50456
38595,3355
38596,41639
38597,123149
38598,123812
38599,73574
38600,155708
38601,167389
38602,53010
38603,68449
38604,11152
38605,94186
38606,96481
38607,141639
38608,128741
38609,106687
38610,101594
38611,155133
38612,55230
38613,2115
38614,24378
38615,77766
38616,20467
38617,138062
38618,37000
38619,138220
38620,51786
38621,161466
38622,821
38623,80315
38624,151058
38625,23136
38626,161382
38627,76678
38628,111037
38629,55486
38630,74540
38631,81144
38632,153040
38633,134096
38634,37398
38635,39262
38636,131128
38637,34194
38638,46330
38639,18529
38640,16724
38641,107515
38642,167182
38643,66289
38644,78050
38645,159499
38646,81478
38647,143090
38648,97577
38649,38981
38650,156709
38651,179902
38652,156340
38653,146876
38654,135182
38655,66798
38656,92440
38657,95236
38658,27922
38659,65403
38660,105847
38661,131119
38662,172044
38663,145484
38664,163982
38665,136314
38666,155145
38667,29195
38668,166745
38669,99401
38670,149108
38671,163639
38672,120111
38673,158214
38674,41986
38675,169292
38676,51726
38677,43125
38678,16821
38679,90341
38680,104495
38681,3577
38682,178767
38683,144349
38684,165577
38685,106869
38686,23548
38687,150474
38688,35796
38689,34388
38690,30129
38691,133847
38692,122299
38693,176491
38694,76052
38695,137824
38696,174370
38697,42138
38698,131156
38699,73000
38700,172356
38701,86849
38702,176096
38703,12927
38704,17345
38705,140848
38706,172152
38707,97437
38708,67942
38709,118939
38710,106475
38711,33632
38712,136496
38713,143967
38714,68143
38715,163805
38716,69504
38717,127841
38718,16977
38719,105579
38720,92020
38721,63712
38722,52592
38723,115168
38724,39077
38725,17865
38726,55323
38727,79985
38728,103724
38729,140768
38730,75606
38731,170113
38732,88610
38733,10857
38734,15052
38735,85211
38736,168165
38737,13154
38738,102780
38739,59615
38740,109498
38741,72896
38742,55637
38743,95941
38744,72302
38745,11615
38746,14334
38747,160239
38748,79918
38749,103713
38750,74867
38751,83063
38752,168535
38753,95800
38754,81001
38755,45679
38756,109641
38757,36360
38758,146945
38759,80084
38760,37099
38761,105237
38762,12610
38763,107470
38764,168093
38765,178608
38766,153919
38767,119582
38768,8962
38769,99405
38770,5088
38771,97510
38772,65609
38773,38184
38774,81944
38775,172139
38776,39042
38777,14360
38778,93014
38779,76122
38780,55611
38781,101652
38782,175555
38783,94389
38784,82297
38785,33277
38786,138152
38787,60674
38788,121695
38789,53647
38790,41644
38791,43286
38792,108710
38793,130052
38794,87732
38795,161178
38796,79071
38797,176015
38798,133798
38799,110987
38800,119306
38801,123676
38802,81031
38803,7216
38804,6493
38805,179594
38806,109008
38807,172669
38808,167590
38809,156278
38810,23253
38811,144377
38812,29968
38813,6146
38814,76005
38815,75984
38816,71331
38817,2496
38818,73436
38819,44386
38820,18185
38821,158075
38822,31339
38823,13864
38824,46166
38825,9745
38826,39683
38827,141321
38828,93174
38829,77036
38830,55725
38831,105526
38832,102170
38833,116515
38834,151624
38835,82554
38836,11719
38837,128568
38838,123912
38839,140399
38840,160837
38841,147063
38842,172706
38843,116932
38844,67800
38845,98237
38846,60945
38847,89666
38848,108879
38849,102080
38850,107072
38851,126020
38852,135391
38853,4462
38854,113563
38855,178369
38856,87243
38857,158313
38858,161985
38859,49026
38860,101573
38861,7734
38862,40510
38863,75710
38864,131632
38865,43717
38866,115633
38867,179192
38868,83593
38869,17452
38870,108466
38871,138396
38872,171659
38873,75858
38874,106673
38875,72810
38876,161417
38877,171559
38878,31712
38879,21595
38880,101673
38881,71560
38882,126782
38883,140329
38884,25337
38885,67371
38886,142820
38887,39583
38888,143405
38889,44010
38890,163385
38891,150578
38892,69635
38893,65366
38894,117543
38895,166670
38896,161788
38897,169093
38898,122056
38899,59941
38900,41776
38901,140252
38902,113424
38903,166450
38904,131331
38905,6673
38906,373
38907,103574
38908,160269
38909,66053
38910,83612
38911,76658
38912,90803
38913,102703
38914,95616
38915,99031
38916,69585
38917,93518
38918,108412
38919,64025
38920,163982
38921,138612
38922,154294
38923,64604
38924,35546
38925,93582
38926,28033
38927,39877
38928,61135
38929,61670
38930,133303
38931,68296
38932,63783
38933,80740
38934,6205
38935,155621
38936,168531
38937,57196
38938,47933
38939,142307
38940,11045
38941,25937
38942,67960
38943,8614
38944,174446
38945,15224
38946,30080
38947,66692
38948,148275
38949,111458
38950,133548
38951,14885
38952,147163
38953,173272
38954,70033
38955,165401
38956,97418
38957,97310
38958,41507
38959,119130
38960,74756
38961,16606
38962,74531
38963,163932
38964,78521
38965,52617
38966,159052
38967,170587
38968,40702
38969,163058
38970,48860
38971,107416
38972,137130
38973,41095
38974,154729
38975,130720
38976,14531
38977,56545
38978,80234
38979,70072
38980,150274
38981,111576
38982,66729
38983,36915
38984,62828
38985,70677
38986,71494
38987,91820
38988,83585
38989,153287
38990,85601
38991,6210
38992,23006
38993,113256
38994,168603
38995,125862
38996,55600
38997,147592
38998,98481
38999,115296
39000,18457
39001,39370
39002,163655
39003,101255
39004,144914
39005,84822
39006,133791
39007,5995
39008,11524
39009,179735
39010,96287
39011,49603
39012,144290
39013,158608
39014,142059
39015,85139
39016,20112
39017,110665
39018,65674
39019,14017
39020,125746
39021,87518
39022,155085
39023,177611
39024,109361
39025,135679
39026,161996
39027,59271
39028,66478
39029,28401
39030,171122
39031,135946
39032,84400
39033,66850
39034,116702
39035,160335
39036,26763
39037,97753
39038,64886
39039,86520
39040,39804
39041,54696
39042,178077
39043,16712
39044,118692
39045,124662
39046,4333
39047,27090
39048,13479
39049,132631
39050,60710
39051,118915
39052,1740
39053,57859
39054,6674
39055,50388
39056,30554
39057,26867
39058,78701
39059,157859
39060,153505
39061,170506
39062,106112
39063,18392
39064,75997
39065,123958
39066,132474
39067,119253
39068,94217
39069,41320
39070,10572
39071,27010
39072,1837
39073,79543
39074,110014
39075,40827
39076,26736
39077,68945
39078,26768
39079,22792
39080,97456
39081,117290
39082,45757
39083,157661
39084,120287
39085,67306
39086,32294
39087,118291
39088,135376
39089,26342
39090,177889
39091,84096
39092,11653
39093,99936
39094,91806
39095,64311
39096,16128
39097,62594
39098,48128
39099,102769
39100,83112
39101,67471
39102,70310
39103,64799
39104,40025
39105,99222
39106,77127
39107,8577
39108,89220
39109,31771
39110,117902
39111,143502
39112,28173
39113,49814
39114,131895
39115,116262
39116,132604
39117,72078
39118,148591
39119,178280
39120,150085
39121,147138
39122,97440
39123,173041
39124,4255
39125,102751
39126,92402
39127,40264
39128,165018
39129,165707
39130,124116
39131,49381
39132,81257
39133,74200
39134,54215
39135,83298
39136,109704
39137,36018
39138,133712
39139,114416
39140,124168
39141,76007
39142,169296
39143,72653
39144,43672
39145,56542
39146,6725
39147,26856
39148,86669
39149,81888
39150,93552
39151,136751
39152,9824
39153,59114
39154,131193
39155,28522
39156,138059
39157,301
39158,95689
39159,24601
39160,131020
39161,103572
39162,40378
39163,51949
39164,103395
39165,80182
39166,44090
39167,129062
39168,20702
39169,57426
39170,151735
39171,177683
39172,176472
39173,109913
39174,157096
39175,132697
39176,53054
39177,137605
39178,72849
39179,101687
39180,120273
39181,87517
39182,27473
39183,143610
39184,100981
39185,128426
39186,93031
39187,136564
39188,149459
39189,162874
39190,140405
39191,71296
39192,22941
39193,66288
39194,85123
39195,63000
39196,141986
39197,42707
39198,171263
39199,2552
39200,57982
39201,98242
39202,155779
39203,13175
39204,169685
39205,64152
39206,140510
39207,161955
39208,173875
39209,39757
39210,171112
39211,102441
39212,60712
39213,11312
39214,126677
39215,164312
39216,32625
39217,126486
39218,148571
39219,142589
39220,151053
39221,56790
39222,173255
39223,74162
39224,131267
39225,178108
39226,148230
39227,83977
39228,177570
39229,3471
39230,91066
39231,151621
39232,88137
39233,50225
39234,126051
39235,64735
39236,50811
39237,129575
39238,109943
39239,129781
39240,151518
39241,101363
39242,103042
39243,118106
39244,8895
39245,35131
39246,87532
39247,53711
39248,178603
39249,146435
39250,66451
39251,86523
39252,15103
39253,144524
39254,172751
39255,91807
39256,51461
39257,102660
39258,146863
39259,63207
39260,100467
39261,95343
39262,63546
39263,105171
39264,135342
39265,106120
39266,155587
39267,137022
39268,131676
39269,177315
39270,102220
39271,170671
39272,54976
39273,99937
39274,42493
39275,65842
39276,20520
39277,86536
39278,3942
39279,85568
39280,119153
39281,80772
39282,98205
39283,37988
39284,69321
39285,9219
39286,122323
39287,71380
39288,172138
39289,24078
39290,58327
39291,87799
39292,95789
39293,123915
39294,39572
39295,44024
39296,59559
39297,174971
39298,60656
39299,136473
39300,128519
39301,79302
39302,5361
39303,121227
39304,65944
39305,145812
39306,175654
39307,55702
39308,90888
39309,136773
39310,108076
39311,76201
39312,82980
39313,105592
39314,121468
39315,46368
39316,147260
39317,117320
39318,72768
39319,173634
39320,63711
39321,16861
39322,133056
39323,24921
39324,154148
39325,138950
39326,14756
39327,16944
39328,100148
39329,25056
39330,141687
39331,104183
39332,34971
39333,119589
39334,142363
39335,124466
39336,5714
39337,119857
39338,24666
39339,17035
39340,77779
39341,27341
39342,141545
39343,87346
39344,176321
39345,93270
39346,72869
39347,522
39348,162056
39349,140848
39350,121953
39351,134948
39352,111108
39353,63599
39354,165482
39355,169990
39356,80424
39357,55949
39358,45649
39359,152456
39360,146466
39361,149185
39362,5199
39363,83042
39364,18358
39365,6205
39366,93255
39367,63351
39368,103365
39369,46787
39370,170055
39371,177467
39372,88335
39373,98168
39374,119441
39375,183
39376,152243
39377,134412
39378,110570
39379,65975
39380,129408
39381,122401
39382,120341
39383,76662
39384,27233
39385,50614
39386,153839
39387,57741
39388,42832
39389,166922
39390,24247
39391,174456
39392,11948
39393,31203
39394,32023
39395,35477
39396,14579
39397,97033
39398,73673
39399,161192
39400,37519
39401,15479
39402,79570
39403,127664
39404,36096
39405,129662
39406,108828
39407,904
39408,143420
39409,104287
39410,47044
39411,57857
39412,21390
39413,161086
39414,31294
39415,109030
39416,74266
39417,170214
39418,83617
39419,155155
39420,155653
39421,69553
39422,16608
39423,16745
39424,53616
39425,170847
39426,68683
39427,87779
39428,160964
39429,37079
39430,119821
39431,70185
39432,60045
39433,123891
39434,87382
39435,81994
39436,179375
39437,58988
39438,82709
39439,110000
39440,179872
39441,88466
39442,76466
39443,109414
39444,64520
39445,31942
39446,65082
39447,114
39448,42948
39449,89911
39450,10230
39451,31976
39452,154287
39453,161690
39454,60264
39455,141057
39456,86503
39457,75067
39458,120278
39459,104190
39460,54648
39461,114072
39462,3112
39463,161886
39464,172728
39465,405
39466,167807
39467,44406
39468,132407
39469,79344
39470,176065
39471,136128
39472,174770
39473,67678
39474,53893
39475,9135
39476,66321
39477,179532
39478,49420
39479,142345
39480,16520
39481,69704
39482,113920
39483,124248
39484,21555
39485,167886
39486,133783
39487,110685
39488,82061
39489,10043
39490,7347
39491,174005
39492,155117
39493,40844
39494,27305
39495,124313
39496,160920
39497,23887
39498,4827
39499,46362
39500,14139
39501,140248
39502,87137
39503,154765
39504,134625
39505,126430
39506,132391
39507,136305
39508,93789
39509,18893
39510,175646
39511,6814
39512,132808
39513,2377
39514,34430
39515,141330
39516,99181
39517,179262
39518,123145
39519,58737
39520,65050
39521,148226
39522,160204
39523,19649
39524,50854
39525,54067
39526,118409
39527,162699
39528,21835
39529,4013
39530,162369
39531,160020
39532,78753
39533,25058
39534,68836
39535,106955
39536,54382
39537,24142
39538,92735
39539,19078
39540,42974
39541,121739
39542,2317
39543,172538
39544,90782
39545,119391
39546,4405
39547,105093
39548,95711
39549,106922
39550,37053
39551,112027
39552,126875
39553,138437
39554,39660
39555,18707
39556,98483
39557,5059
39558,168104
39559,117861
39560,162573
39561,94717
39562,55737
39563,71885
39564,20474
39565,115932
39566,66138
39567,95155
39568,112701
39569,11766
39570,169776
39571,157481
39572,71443
39573,161696
39574,33998
39575,79239
39576,172820
39577,82303
39578,82923
39579,73352
39580,138459
39581,150551
39582,136388
39583,143289
39584,37044
39585,143898
39586,33975
39587,46338
39588,100507
39589,54057
39590,44030
39591,58407
39592,68170
39593,91261
39594,63832
39595,167785
39596,82131
39597,29632
39598,66522
39599,69309
39600,149325
39601,74395
39602,161075
39603,28118
39604,5096
39605,125810
39606,118509
39607,161277
39608,49169
39609,153063
39610,29055
39611,158687
39612,162350
39613,79760
39614,33740
39615,28018
39616,40001
39617,38215
39618,157210
39619,19576
39620,147395
39621,118811
39622,162246
39623,155212
39624,45028
39625,30410
39626,100060
39627,30586
39628,93170
39629,1704
39630,138822
39631,38082
39632,34422
39633,124854
39634,9570
39635,118248
39636,37955
39637,64729
39638,164641
39639,6111
39640,4288
39641,65670
39642,45867
39643,117724
39644,156276
39645,57390
39646,121123
39647,120386
39648,136426
39649,1142
39650,91939
39651,86583
39652,73587
39653,755
39654,150030
39655,68508
39656,11342
39657,61410
39658,40011
39659,152356
39660,13920
39661,179815
39662,83276
39663,157058
39664,12909
39665,77271
39666,37267
39667,126235
39668,31740
39669,119800
39670,142592
39671,159781
39672,111090
39673,15498
39674,175213
39675,37846
39676,53799
39677,98460
39678,33068
39679,94284
39680,46326
39681,12223
39682,48180
39683,123755
39684,101425
39685,64113
39686,14043
39687,23444
39688,119629
39689,86700
39690,90343
39691,145956
39692,173795
39693,105090
39694,113879
39695,10148
39696,133450
39697,98927
39698,175641
39699,11800
39700,149586
39701,63108
39702,38225
39703,48395
39704,145001
39705,31912
39706,63703
39707,39719
39708,41765
39709,9961
39710,21021
39711,142826
39712,33632
39713,165074
39714,141144
39715,166908
39716,62656
39717,121084
39718,100546
39719,14991
39720,20974
39721,27067
39722,10501
39723,103223
39724,126033
39725,45490
39726,52205
39727,17689
39728,89414
39729,35347
39730,179117
39731,53295
39732,16243
39733,125873
39734,169326
39735,34379
39736,73418
39737,174772
39738,116555
39739,39306
39740,136080
39741,39966
39742,70356
39743,140327
39744,63891
39745,15667
39746,145328
39747,153765
39748,72928
39749,6633
39750,143473
39751,156144
39752,34984
39753,159763
39754,33924
39755,117973
39756,89857
39757,43303
39758,150813
39759,140329
39760,63451
39761,165297
39762,84628
39763,22250
39764,161801
39765,159654
39766,26089
39767,30066
39768,153890
39769,23845
39770,9658
39771,48129
39772,177537
39773,116976
39774,53354
39775,126056
39776,82021
39777,140099
39778,95985
39779,166697
39780,114276
39781,33991
39782,67627
39783,171073
39784,38744
39785,73495
39786,64646
39787,73619
39788,143203
39789,170456
39790,19327
39791,96103
39792,12673
39793,82246
39794,145622
39795,128406
39796,47970
39797,161540
39798,108086
39799,150051
39800,47198
39801,12312
39802,156017
39803,107724
39804,141269
39805,47885
39806,175231
39807,43374
39808,160910
39809,3135
39810,90491
39811,39995
39812,36529
39813,67392
39814,16283
39815,93802
39816,147210
39817,109692
39818,54506
39819,22036
39820,51688
39821,120803
39822,106346
39823,23053
39824,78390
39825,49556
39826,238
39827,159089
39828,98861
39829,135259
39830,83839
39831,55591
39832,133834
39833,7976
39834,81389
39835,114932
39836,28491
39837,98361
39838,161544
39839,94541
39840,16795
39841,113809
39842,93901
39843,127156
39844,9499
39845,70828
39846,61240
39847,40057
39848,170772
39849,92375
39850,98595
39851,136388
39852,105991
39853,89417
39854,130618
39855,118927
39856,144230
39857,164072
39858,175708
39859,35050
39860,58019
39861,6587
39862,63342
39863,102521
39864,158644
39865,90026
39866,127875
39867,26388
39868,118520
39869,119804
39870,89216
39871,121905
39872,85262
39873,81248
39874,31676
39875,12404
39876,95676
39877,83879
39878,121610
39879,16351
39880,113273
39881,169666
39882,100893
39883,143718
39884,93483
39885,126429
39886,74959
39887,19250
39888,129530
39889,141621
39890,142329
39891,174160
39892,5101
39893,58824
39894,107600
39895,27597
39896,61407
39897,134020
39898,98233
39899,38390
39900,84446
39901,64520
39902,45234
39903,11664
39904,38991
39905,80592
39906,99050
39907,6044
39908,80662
39909,33709
39910,118303
39911,2829
39912,6878
39913,107657
39914,37561
39915,39646
39916,178237
39917,150180
39918,26992
39919,94188
39920,155965
39921,34993
39922,178608
39923,82440
39924,145880
39925,93524
39926,46091
39927,149687
39928,47153
39929,144912
39930,11140
39931,111952
39932,48169
39933,49767
39934,159579
39935,144133
39936,172760
39937,53989
39938,25707
39939,73878
39940,28556
39941,52708
39942,172854
39943,84513
39944,74328
39945,86999
39946,111774
39947,68972
39948,152801
39949,50506
39950,1570
39951,62182
39952,143279
39953,72952
39954,115383
39955,94824
39956,28306
39957,59563
39958,55457
39959,14181
39960,139938
39961,91418
39962,123062
39963,173862
39964,83178
39965,21327
39966,2832
39967,179900
39968,111132
39969,33448
39970,78967
39971,66480
39972,103681
39973,43101
39974,173971
39975,178527
39976,9055
39977,102476
39978,46276
39979,184
39980,214
39981,132487
39982,164337
39983,85788
39984,69178
39985,144375
39986,83359
39987,121575
39988,94449
39989,152645
39990,42428
39991,111430
39992,168125
39993,13692
39994,28722
39995,71883
39996,22921
39997,173463
39998,48331
39999,111083
40000,97638
40001,10246
40002,90624
40003,53410
40004,155605
40005,69605
40006,72332
40007,4608
40008,163522
40009,8595
40010,53680
40011,34349
40012,144729
40013,11648
40014,124292
40015,27650
40016,66876
40017,30603
40018,169487
40019,48367
40020,145753
40021,134459
40022,157161
40023,60767
40024,145281
40025,138711
40026,9978
40027,70766
40028,173532
40029,110411
40030,52662
40031,155153
40032,149456
40033,115542
40034,13000
40035,143764
40036,131878
40037,103912
40038,130680
40039,84550
40040,78166
40041,161941
40042,65551
40043,36330
40044,154019
40045,95855
40046,125548
40047,17366
40048,92723
40049,71477
40050,132019
40051,128871
40052,6395
40053,96418
40054,157306
40055,105784
40056,12617
40057,126246
40058,140249
40059,130756
40060,126082
40061,113113
40062,56316
40063,12772
40064,172546
40065,113623
40066,136560
40067,162729
40068,26105
40069,156184
