idServicio,nombre,costo
41777,Comida,74267
41778,Piscina,386528
41779,Turco,358097
41780,Sauna,259519
41781,Gimnasio,487997
41782,Piscina,264563
41783,Gimnasio,35581
41784,Cocina,439921
41785,Cocina,435159
41786,Turco,426760
41787,Spa,489139
41788,Piscina,20924
41789,Gimnasio,126848
41790,Cocina,72859
41791,Sauna,410520
41792,Sauna,158768
41793,Turco,167460
41794,Piscina,84911
41795,Cocina,479226
41796,Cocina,225333
41797,Piscina,224219
41798,Sauna,194708
41799,Gimnasio,474423
41800,Spa,264348
41801,Comida,375124
41802,Spa,244870
41803,Gimnasio,14633
41804,Sauna,369423
41805,Sauna,64362
41806,Gimnasio,422554
41807,Cocina,322720
41808,Turco,89513
41809,Piscina,393263
41810,Sauna,434333
41811,Sauna,309869
41812,Sauna,499099
41813,Gimnasio,399736
41814,Piscina,149664
41815,Turco,492373
41816,Spa,69229
41817,Comida,113406
41818,Cocina,222741
41819,Piscina,148424
41820,Sauna,53923
41821,Gimnasio,196326
41822,Comida,255629
41823,Comida,182628
41824,Piscina,128188
41825,Comida,142010
41826,Gimnasio,234779
41827,Comida,10799
41828,Piscina,366687
41829,Cocina,472788
41830,Spa,328647
41831,Turco,370521
41832,Comida,319283
41833,Cocina,223653
41834,Comida,229672
41835,Gimnasio,377912
41836,Turco,315183
41837,Piscina,44440
41838,Sauna,72866
41839,Piscina,167942
41840,Gimnasio,215399
41841,Piscina,381222
41842,Sauna,496735
41843,Gimnasio,204213
41844,Cocina,330777
41845,Sauna,377790
41846,Piscina,134482
41847,Piscina,494675
41848,Comida,79859
41849,Gimnasio,249747
41850,Turco,7455
41851,Spa,160854
41852,Turco,286031
41853,Gimnasio,99309
41854,Sauna,457667
41855,Cocina,3754
41856,Piscina,14954
41857,Spa,43544
41858,Cocina,122547
41859,Turco,215312
41860,Turco,75857
41861,Cocina,273949
41862,Gimnasio,299722
41863,Spa,434578
41864,Gimnasio,449301
41865,Comida,130846
41866,Sauna,352026
41867,Cocina,87092
41868,Spa,121398
41869,Sauna,341060
41870,Sauna,131606
41871,Turco,361860
41872,Comida,102288
41873,Piscina,181148
41874,Sauna,403526
41875,Comida,56357
41876,Turco,172994
41877,Comida,273546
41878,Sauna,311124
41879,Turco,269268
41880,Piscina,347165
41881,Sauna,104832
41882,Spa,193680
41883,Sauna,109440
41884,Cocina,194165
41885,Comida,421546
41886,Spa,208858
41887,Spa,447146
41888,Spa,113274
41889,Spa,156553
41890,Comida,374619
41891,Turco,27166
41892,Piscina,8181
41893,Turco,297537
41894,Sauna,260765
41895,Cocina,117909
41896,Turco,407100
41897,Comida,355429
41898,Spa,89694
41899,Spa,59906
41900,Piscina,222904
41901,Gimnasio,390805
41902,Turco,170244
41903,Sauna,371231
41904,Spa,34815
41905,Gimnasio,150754
41906,Piscina,354823
41907,Cocina,197532
41908,Spa,200689
41909,Turco,472531
41910,Gimnasio,217879
41911,Turco,201392
41912,Spa,392627
41913,Gimnasio,200545
41914,Cocina,350383
41915,Sauna,431995
41916,Cocina,15791
41917,Spa,126745
41918,Spa,442577
41919,Sauna,460080
41920,Cocina,485932
41921,Gimnasio,265422
41922,Spa,338755
41923,Turco,495284
41924,Sauna,388477
41925,Sauna,369399
41926,Comida,54711
41927,Gimnasio,233525
41928,Spa,206114
41929,Comida,28655
41930,Turco,457546
41931,Cocina,373588
41932,Spa,410514
41933,Comida,148343
41934,Piscina,358065
41935,Gimnasio,106673
41936,Spa,270050
41937,Spa,325851
41938,Sauna,58817
41939,Sauna,432370
41940,Spa,331370
41941,Turco,16275
41942,Spa,233968
41943,Comida,194927
41944,Sauna,168266
41945,Cocina,118568
41946,Comida,101553
41947,Comida,312886
41948,Spa,433644
41949,Turco,311706
41950,Piscina,431526
41951,Piscina,435202
41952,Piscina,415520
41953,Spa,416147
41954,Sauna,32144
41955,Gimnasio,15085
41956,Cocina,187242
41957,Gimnasio,212765
41958,Cocina,394381
41959,Cocina,498385
41960,Comida,382822
41961,Sauna,31008
41962,Spa,315004
41963,Comida,85113
41964,Sauna,324410
41965,Spa,69751
41966,Turco,266143
41967,Cocina,450186
41968,Sauna,47742
41969,Turco,99749
41970,Spa,304805
41971,Turco,242844
41972,Comida,210353
41973,Piscina,493273
41974,Sauna,358812
41975,Piscina,58941
41976,Sauna,452906
41977,Cocina,215743
41978,Cocina,479407
41979,Comida,450157
41980,Spa,272492
41981,Piscina,497175
41982,Spa,192130
41983,Sauna,423039
41984,Cocina,330286
41985,Sauna,365135
41986,Turco,148802
41987,Comida,12147
41988,Piscina,485665
41989,Spa,320425
41990,Spa,277559
41991,Piscina,348533
41992,Cocina,225404
41993,Cocina,257360
41994,Cocina,226981
41995,Sauna,232199
41996,Piscina,23069
41997,Cocina,363587
41998,Comida,257867
41999,Turco,409643
42000,Cocina,171475
42001,Gimnasio,422207
42002,Piscina,401504
42003,Turco,256686
42004,Piscina,427480
42005,Gimnasio,343092
42006,Piscina,356115
42007,Turco,215799
42008,Comida,119901
42009,Cocina,307679
42010,Cocina,32260
42011,Piscina,9111
42012,Sauna,243167
42013,Cocina,417870
42014,Gimnasio,388176
42015,Cocina,32063
42016,Comida,161722
42017,Gimnasio,74401
42018,Piscina,168383
42019,Gimnasio,110523
42020,Comida,496024
42021,Cocina,314029
42022,Cocina,173336
42023,Sauna,455717
42024,Comida,26402
42025,Piscina,216049
42026,Piscina,403230
42027,Cocina,152465
42028,Gimnasio,34220
42029,Sauna,453363
42030,Turco,31674
42031,Sauna,121260
42032,Sauna,236703
42033,Gimnasio,439766
42034,Spa,167930
42035,Gimnasio,225954
42036,Gimnasio,126172
42037,Comida,203521
42038,Piscina,459663
42039,Gimnasio,190976
42040,Sauna,60493
42041,Gimnasio,175637
42042,Comida,77521
42043,Cocina,398363
42044,Gimnasio,427865
42045,Spa,325160
42046,Spa,409602
42047,Turco,455352
42048,Cocina,379349
42049,Turco,214028
42050,Turco,1801
42051,Turco,286102
42052,Turco,2581
42053,Gimnasio,257295
42054,Gimnasio,401890
42055,Gimnasio,294265
42056,Spa,145149
42057,Piscina,199835
42058,Sauna,47684
42059,Sauna,206502
42060,Comida,280778
42061,Comida,417499
42062,Comida,496795
42063,Cocina,354846
42064,Comida,336270
42065,Cocina,164667
42066,Piscina,283822
42067,Spa,9805
42068,Comida,397819
42069,Spa,359736
42070,Turco,354455
42071,Gimnasio,155375
42072,Piscina,486867
42073,Sauna,80502
42074,Turco,408267
42075,Cocina,422613
42076,Spa,219034
42077,Cocina,336952
42078,Comida,27728
42079,Sauna,201359
42080,Comida,374366
42081,Cocina,349647
42082,Gimnasio,400056
42083,Spa,2511
42084,Piscina,26052
42085,Gimnasio,99093
42086,Cocina,305361
42087,Cocina,230869
42088,Piscina,452936
42089,Turco,338675
42090,Gimnasio,4098
42091,Gimnasio,263625
42092,Piscina,138003
42093,Spa,298938
42094,Sauna,333007
42095,Turco,230775
42096,Piscina,374633
42097,Comida,251293
42098,Comida,307883
42099,Spa,34168
42100,Piscina,89148
42101,Spa,281052
42102,Piscina,383319
42103,Cocina,483184
42104,Spa,200493
42105,Spa,394910
42106,Turco,210458
42107,Gimnasio,289355
42108,Turco,164851
42109,Turco,150123
42110,Sauna,121146
42111,Comida,207350
42112,Cocina,376854
42113,Piscina,427940
42114,Gimnasio,268422
42115,Gimnasio,435311
42116,Turco,157543
42117,Gimnasio,487816
42118,Cocina,304635
42119,Piscina,368738
42120,Turco,364522
42121,Turco,428676
42122,Turco,463241
42123,Gimnasio,417825
42124,Gimnasio,40040
42125,Cocina,118600
42126,Sauna,253023
42127,Cocina,468910
42128,Turco,407345
42129,Spa,213094
42130,Comida,13211
42131,Cocina,84053
42132,Piscina,330024
42133,Sauna,311265
42134,Piscina,399871
42135,Piscina,318842
42136,Gimnasio,398620
42137,Cocina,96661
42138,Gimnasio,462035
42139,Turco,245107
42140,Gimnasio,4654
42141,Comida,136199
42142,Gimnasio,22645
42143,Spa,62921
42144,Comida,188472
42145,Turco,170440
42146,Turco,488708
42147,Sauna,277751
42148,Turco,336593
42149,Turco,23385
42150,Gimnasio,321494
42151,Comida,126750
42152,Comida,262870
42153,Sauna,479631
42154,Sauna,7404
42155,Comida,382147
42156,Gimnasio,403400
42157,Cocina,154792
42158,Spa,78370
42159,Piscina,146338
42160,Piscina,213319
42161,Piscina,38275
42162,Cocina,461929
42163,Turco,207478
42164,Turco,283706
42165,Comida,488010
42166,Cocina,234905
42167,Gimnasio,478791
42168,Gimnasio,195143
42169,Comida,456401
42170,Sauna,426878
42171,Gimnasio,257942
42172,Piscina,260306
42173,Piscina,61818
42174,Cocina,430782
42175,Gimnasio,84725
42176,Sauna,7758
42177,Gimnasio,410772
42178,Gimnasio,104499
42179,Comida,312863
42180,Gimnasio,19893
42181,Piscina,181503
42182,Gimnasio,185117
42183,Spa,448901
42184,Cocina,153558
42185,Turco,45768
42186,Spa,326054
42187,Sauna,12068
42188,Gimnasio,343665
42189,Sauna,367356
42190,Sauna,168491
42191,Spa,300615
42192,Sauna,282220
42193,Cocina,293833
42194,Comida,190131
42195,Turco,399554
42196,Piscina,257455
42197,Cocina,102742
42198,Sauna,11908
42199,Comida,106393
42200,Sauna,258060
42201,Spa,413779
42202,Comida,477762
42203,Gimnasio,352170
42204,Sauna,373003
42205,Gimnasio,24211
42206,Spa,45137
42207,Gimnasio,311787
42208,Spa,299411
42209,Gimnasio,270387
42210,Sauna,170659
42211,Spa,95523
42212,Cocina,196073
42213,Spa,47679
42214,Sauna,338204
42215,Turco,133553
42216,Comida,265652
42217,Cocina,277075
42218,Piscina,378795
42219,Sauna,498273
42220,Comida,126657
42221,Sauna,44352
42222,Sauna,205451
42223,Sauna,101516
42224,Piscina,312340
42225,Spa,64390
42226,Piscina,158642
42227,Comida,456110
42228,Comida,322192
42229,Spa,408441
42230,Piscina,228748
42231,Turco,32303
42232,Sauna,198001
42233,Sauna,227584
42234,Gimnasio,236041
42235,Piscina,209916
42236,Cocina,242562
42237,Turco,128994
42238,Cocina,174548
42239,Cocina,348357
42240,Cocina,248932
42241,Piscina,424805
42242,Spa,163437
42243,Comida,312424
42244,Cocina,317690
42245,Piscina,150324
42246,Turco,321117
42247,Turco,60048
42248,Turco,463271
42249,Turco,347209
42250,Gimnasio,427136
42251,Piscina,136108
42252,Spa,249063
42253,Comida,364430
42254,Gimnasio,173773
42255,Piscina,407604
42256,Comida,490387
42257,Gimnasio,192583
42258,Gimnasio,97981
42259,Cocina,392308
42260,Cocina,273098
42261,Spa,293329
42262,Turco,322351
42263,Spa,243324
42264,Gimnasio,90539
42265,Gimnasio,91216
42266,Cocina,219925
42267,Piscina,204860
42268,Turco,475544
42269,Turco,69156
42270,Spa,247787
42271,Comida,282073
42272,Gimnasio,118734
42273,Sauna,198455
42274,Cocina,448547
42275,Gimnasio,483651
42276,Spa,13271
42277,Piscina,267003
42278,Cocina,158227
42279,Turco,53070
42280,Comida,66086
42281,Spa,110688
42282,Piscina,244767
42283,Spa,232354
42284,Sauna,194858
42285,Piscina,272426
42286,Piscina,69838
42287,Spa,417297
42288,Turco,188380
42289,Cocina,245964
42290,Comida,63297
42291,Gimnasio,426303
42292,Sauna,107693
42293,Comida,355446
42294,Spa,343186
42295,Sauna,85503
42296,Cocina,74106
42297,Piscina,366211
42298,Gimnasio,298289
42299,Gimnasio,428270
42300,Comida,113743
42301,Cocina,457463
42302,Comida,181467
42303,Cocina,28111
42304,Cocina,51062
42305,Cocina,87322
42306,Sauna,493150
42307,Comida,71847
42308,Comida,148604
42309,Sauna,140816
42310,Comida,384706
42311,Cocina,429560
42312,Sauna,170683
42313,Piscina,266584
42314,Turco,96102
42315,Sauna,155158
42316,Gimnasio,344941
42317,Cocina,453336
42318,Gimnasio,307701
42319,Sauna,448053
42320,Cocina,467035
42321,Spa,206117
42322,Cocina,299204
42323,Gimnasio,195934
42324,Piscina,168153
42325,Spa,176270
42326,Sauna,13716
42327,Gimnasio,329448
42328,Spa,193852
42329,Comida,225491
42330,Piscina,261311
42331,Turco,422411
42332,Piscina,368968
42333,Spa,143504
42334,Gimnasio,241687
42335,Turco,369853
42336,Turco,1712
42337,Spa,408512
42338,Gimnasio,262545
42339,Sauna,149359
42340,Piscina,179308
42341,Turco,121802
42342,Piscina,106678
42343,Comida,234459
42344,Spa,378927
42345,Sauna,488534
42346,Piscina,370902
42347,Spa,76412
42348,Cocina,217887
42349,Piscina,446710
42350,Cocina,96273
42351,Cocina,117937
42352,Piscina,94792
42353,Turco,102941
42354,Sauna,82804
42355,Gimnasio,78250
42356,Comida,335744
42357,Cocina,242074
42358,Cocina,69986
42359,Cocina,247025
42360,Sauna,247979
42361,Cocina,217233
42362,Piscina,384511
42363,Sauna,40122
42364,Turco,436937
42365,Gimnasio,338917
42366,Gimnasio,116914
42367,Spa,433578
42368,Turco,296165
42369,Gimnasio,484239
42370,Turco,235900
42371,Turco,232877
42372,Turco,224049
42373,Turco,288999
42374,Cocina,391356
42375,Cocina,231864
42376,Sauna,46715
42377,Comida,409069
42378,Turco,209164
42379,Spa,421597
42380,Sauna,166627
42381,Comida,237167
42382,Comida,2331
42383,Gimnasio,164440
42384,Gimnasio,405147
42385,Spa,214495
42386,Piscina,390007
42387,Spa,75068
42388,Spa,23054
42389,Piscina,237386
42390,Comida,431556
42391,Piscina,182008
42392,Spa,229531
42393,Cocina,402503
42394,Spa,360311
42395,Spa,152122
42396,Turco,17112
42397,Cocina,368896
42398,Piscina,132740
42399,Gimnasio,408034
42400,Sauna,97436
42401,Spa,154321
42402,Turco,362003
42403,Turco,276865
42404,Comida,431418
42405,Cocina,310112
42406,Spa,247271
42407,Piscina,418115
42408,Piscina,356187
42409,Spa,162526
42410,Piscina,327728
42411,Spa,122473
42412,Comida,93017
42413,Sauna,372834
42414,Cocina,251314
42415,Comida,423089
42416,Piscina,59673
42417,Spa,177030
42418,Spa,2694
42419,Spa,217974
42420,Turco,272988
42421,Turco,351094
42422,Gimnasio,127527
42423,Comida,339579
42424,Comida,2949
42425,Cocina,96557
42426,Spa,33874
42427,Piscina,407734
42428,Spa,376857
42429,Comida,477357
42430,Cocina,414673
42431,Comida,368492
42432,Piscina,448212
42433,Turco,123940
42434,Comida,146705
42435,Piscina,432022
42436,Sauna,121449
42437,Sauna,461573
42438,Comida,307603
42439,Gimnasio,497898
42440,Comida,419314
42441,Spa,490859
42442,Piscina,67228
42443,Turco,311154
42444,Comida,416439
42445,Cocina,440543
42446,Turco,443310
42447,Gimnasio,175828
42448,Gimnasio,74767
42449,Piscina,336931
42450,Turco,474290
42451,Cocina,490727
42452,Cocina,315111
42453,Turco,253991
42454,Sauna,20842
42455,Sauna,351513
42456,Cocina,216575
42457,Gimnasio,83878
42458,Cocina,214764
42459,Comida,475012
42460,Spa,329024
42461,Spa,301507
42462,Sauna,147571
42463,Comida,380684
42464,Comida,450307
42465,Gimnasio,164434
42466,Piscina,157705
42467,Gimnasio,394155
42468,Gimnasio,243835
42469,Spa,375022
42470,Sauna,200043
42471,Spa,270264
42472,Piscina,273101
42473,Piscina,454761
42474,Piscina,128389
42475,Turco,454225
42476,Sauna,371920
42477,Gimnasio,40232
42478,Gimnasio,463440
42479,Sauna,247728
42480,Turco,428866
42481,Gimnasio,254518
42482,Piscina,293959
42483,Gimnasio,141822
42484,Cocina,197940
42485,Gimnasio,112431
42486,Sauna,196628
42487,Gimnasio,56039
42488,Piscina,314282
42489,Comida,153962
42490,Gimnasio,19752
42491,Cocina,41620
42492,Gimnasio,329892
42493,Cocina,34606
42494,Spa,11618
42495,Turco,405106
42496,Spa,440515
42497,Sauna,238505
42498,Turco,289333
42499,Piscina,427843
42500,Turco,350102
42501,Turco,46123
42502,Comida,26251
42503,Sauna,61864
42504,Turco,481699
42505,Sauna,201918
42506,Cocina,295782
42507,Turco,422616
42508,Spa,353747
42509,Sauna,260061
42510,Sauna,192874
42511,Turco,39199
42512,Sauna,477246
42513,Gimnasio,261291
42514,Sauna,371856
42515,Comida,205304
42516,Piscina,489039
42517,Spa,49031
42518,Comida,193720
42519,Comida,165334
42520,Spa,310404
42521,Spa,105275
42522,Sauna,287606
42523,Turco,194481
42524,Turco,18370
42525,Turco,232481
42526,Cocina,248015
42527,Cocina,250575
42528,Gimnasio,409094
42529,Piscina,121723
42530,Gimnasio,299197
42531,Cocina,273007
42532,Piscina,498080
42533,Sauna,255170
42534,Sauna,228843
42535,Gimnasio,243230
42536,Turco,194143
42537,Piscina,375248
42538,Sauna,470031
42539,Gimnasio,269895
42540,Spa,184463
42541,Cocina,127135
42542,Comida,486807
42543,Piscina,79193
42544,Spa,178946
42545,Piscina,89275
42546,Comida,221472
42547,Comida,279297
42548,Piscina,181800
42549,Cocina,89121
42550,Turco,341556
42551,Turco,435506
42552,Gimnasio,117699
42553,Cocina,433269
42554,Turco,366603
42555,Sauna,16100
42556,Spa,212566
42557,Gimnasio,260272
42558,Piscina,383500
42559,Sauna,404809
42560,Comida,359011
42561,Spa,77186
42562,Turco,423979
42563,Gimnasio,385017
42564,Spa,390586
42565,Spa,328293
42566,Sauna,152633
42567,Comida,159503
42568,Piscina,94411
42569,Sauna,354632
42570,Turco,3449
42571,Cocina,149699
42572,Turco,235966
42573,Piscina,89107
42574,Piscina,416984
42575,Piscina,224160
42576,Gimnasio,101215
42577,Sauna,164045
42578,Piscina,234626
42579,Gimnasio,21878
42580,Piscina,157807
42581,Piscina,486070
42582,Turco,98946
42583,Comida,105973
42584,Turco,187880
42585,Piscina,207870
42586,Cocina,281713
42587,Comida,378952
42588,Turco,182375
42589,Turco,472725
42590,Sauna,387818
42591,Cocina,472678
42592,Comida,179317
42593,Sauna,97049
42594,Sauna,372488
42595,Turco,175856
42596,Turco,263557
42597,Turco,333617
42598,Turco,107258
42599,Cocina,444984
42600,Cocina,487646
42601,Sauna,80249
42602,Sauna,95239
42603,Comida,272642
42604,Turco,234325
42605,Cocina,55276
42606,Cocina,480082
42607,Sauna,486823
42608,Turco,30380
42609,Comida,152628
42610,Cocina,321464
42611,Piscina,416397
42612,Sauna,217250
42613,Cocina,329013
42614,Spa,223424
42615,Sauna,321813
42616,Turco,491078
42617,Spa,178322
42618,Sauna,11393
42619,Sauna,485830
42620,Comida,143744
42621,Gimnasio,158959
42622,Gimnasio,87780
42623,Spa,409344
42624,Cocina,274146
42625,Gimnasio,112237
42626,Piscina,358096
42627,Cocina,109480
42628,Gimnasio,250577
42629,Comida,124566
42630,Turco,261893
42631,Turco,493225
42632,Sauna,50140
42633,Cocina,398295
42634,Piscina,63773
42635,Spa,474857
42636,Gimnasio,60003
42637,Comida,395106
42638,Spa,195660
42639,Turco,315168
42640,Comida,474059
42641,Sauna,188667
42642,Spa,24689
42643,Turco,427225
42644,Gimnasio,289626
42645,Turco,467353
42646,Sauna,63685
42647,Cocina,53386
42648,Spa,59421
42649,Turco,345198
42650,Piscina,451995
42651,Sauna,228818
42652,Sauna,113106
42653,Cocina,478443
42654,Piscina,352848
42655,Comida,353691
42656,Gimnasio,116611
42657,Turco,337999
42658,Turco,480622
42659,Comida,487213
42660,Piscina,320398
42661,Piscina,257858
42662,Spa,495523
42663,Comida,237020
42664,Gimnasio,120047
42665,Piscina,449767
42666,Piscina,100460
42667,Comida,229646
42668,Turco,485763
42669,Spa,14235
42670,Sauna,90766
42671,Piscina,422678
42672,Piscina,65315
42673,Comida,133915
42674,Cocina,107457
42675,Spa,422872
42676,Cocina,210017
42677,Gimnasio,220953
42678,Spa,4140
42679,Spa,441876
42680,Spa,472567
42681,Sauna,219847
42682,Gimnasio,435310
42683,Turco,400668
42684,Cocina,395439
42685,Gimnasio,250080
42686,Sauna,216919
42687,Piscina,460637
42688,Piscina,485480
42689,Piscina,124626
42690,Comida,16399
42691,Spa,277385
42692,Turco,242868
42693,Sauna,242669
42694,Piscina,92314
42695,Cocina,3671
42696,Turco,144827
42697,Spa,298345
42698,Gimnasio,450992
42699,Sauna,494599
42700,Cocina,165474
42701,Spa,103034
42702,Cocina,105790
42703,Comida,111441
42704,Spa,325662
42705,Sauna,174598
42706,Turco,476255
42707,Sauna,103486
42708,Piscina,18588
42709,Turco,493196
42710,Sauna,306366
42711,Spa,337892
42712,Piscina,443463
42713,Spa,378907
42714,Spa,14572
42715,Comida,46621
42716,Cocina,323176
42717,Comida,284007
42718,Spa,207408
42719,Sauna,149935
42720,Turco,47236
42721,Piscina,314049
42722,Turco,165306
42723,Comida,430344
42724,Piscina,272965
42725,Spa,31245
42726,Spa,419392
42727,Piscina,381810
42728,Piscina,389860
42729,Cocina,123567
42730,Gimnasio,429685
42731,Piscina,480977
42732,Cocina,14176
42733,Sauna,235216
42734,Gimnasio,97816
42735,Sauna,366154
42736,Comida,118685
42737,Comida,4985
42738,Comida,402553
42739,Sauna,191158
42740,Comida,187706
42741,Gimnasio,187612
42742,Piscina,287018
42743,Turco,70047
42744,Sauna,54876
42745,Piscina,135851
42746,Sauna,208382
42747,Spa,170317
42748,Comida,116328
42749,Sauna,499230
42750,Gimnasio,269326
42751,Piscina,424229
42752,Gimnasio,274654
42753,Cocina,328229
42754,Cocina,339671
42755,Spa,79704
42756,Comida,366564
42757,Sauna,68950
42758,Comida,231072
42759,Gimnasio,170525
42760,Comida,79793
42761,Gimnasio,404333
42762,Spa,165028
42763,Piscina,363226
42764,Comida,425845
42765,Gimnasio,247565
42766,Piscina,92661
42767,Sauna,457650
42768,Comida,316869
42769,Turco,19877
42770,Spa,61215
42771,Cocina,336329
42772,Sauna,88630
42773,Piscina,466838
42774,Turco,387790
42775,Cocina,488081
42776,Cocina,473356
42777,Cocina,24035
42778,Gimnasio,211379
42779,Comida,153787
42780,Cocina,286056
42781,Comida,374954
42782,Comida,11081
42783,Spa,485246
42784,Sauna,385067
42785,Comida,196377
42786,Gimnasio,244476
42787,Cocina,455563
42788,Turco,97137
42789,Gimnasio,215197
42790,Piscina,156212
42791,Cocina,495053
42792,Sauna,28990
42793,Comida,113175
42794,Piscina,190339
42795,Spa,231180
42796,Piscina,74788
42797,Cocina,23850
42798,Piscina,20601
42799,Cocina,395418
42800,Gimnasio,65073
42801,Turco,406995
42802,Cocina,114920
42803,Piscina,102590
42804,Comida,232558
42805,Sauna,181844
42806,Gimnasio,164880
42807,Comida,429180
42808,Turco,350294
42809,Turco,160041
42810,Cocina,51577
42811,Turco,149919
42812,Piscina,323453
42813,Comida,181654
42814,Sauna,295984
42815,Piscina,465525
42816,Cocina,163014
42817,Turco,39480
42818,Cocina,272170
42819,Gimnasio,292184
42820,Comida,35598
42821,Comida,319448
42822,Piscina,179474
42823,Turco,99891
42824,Piscina,313253
42825,Comida,484836
42826,Turco,108834
42827,Comida,177599
42828,Spa,213028
42829,Gimnasio,266551
42830,Spa,427300
42831,Comida,57654
42832,Sauna,378195
42833,Turco,297309
42834,Turco,319688
42835,Spa,200716
42836,Turco,333862
42837,Cocina,56219
42838,Gimnasio,418200
42839,Cocina,153783
42840,Cocina,131741
42841,Comida,469448
42842,Turco,450171
42843,Spa,13656
42844,Sauna,332817
42845,Gimnasio,164430
42846,Spa,119159
42847,Comida,166172
42848,Spa,491771
42849,Piscina,391705
42850,Turco,227909
42851,Sauna,171491
42852,Cocina,374009
42853,Cocina,498856
42854,Turco,93651
42855,Piscina,180883
42856,Sauna,361949
42857,Comida,222892
42858,Turco,464832
42859,Gimnasio,143822
42860,Spa,137351
42861,Turco,209789
42862,Sauna,475159
42863,Cocina,1568
42864,Turco,154016
42865,Cocina,59419
42866,Gimnasio,229261
42867,Cocina,410445
42868,Piscina,149916
42869,Sauna,212031
42870,Piscina,195288
42871,Comida,222025
42872,Gimnasio,182444
42873,Turco,194979
42874,Piscina,220508
42875,Comida,140117
42876,Sauna,435797
42877,Turco,292079
42878,Turco,11745
42879,Sauna,336488
42880,Sauna,464454
42881,Sauna,105406
42882,Piscina,262850
42883,Cocina,495668
42884,Gimnasio,209836
42885,Piscina,188165
42886,Cocina,90787
42887,Turco,397609
42888,Comida,89726
42889,Spa,446739
42890,Piscina,360751
42891,Gimnasio,236895
42892,Sauna,363401
42893,Cocina,131766
42894,Cocina,93330
42895,Comida,29669
42896,Piscina,251953
42897,Turco,266735
42898,Turco,190604
42899,Cocina,487875
42900,Sauna,492400
42901,Piscina,406786
42902,Sauna,493367
42903,Piscina,241572
42904,Gimnasio,38947
42905,Gimnasio,442608
42906,Sauna,441679
42907,Piscina,45839
42908,Turco,222691
42909,Sauna,262108
42910,Turco,459652
42911,Sauna,58150
42912,Gimnasio,104081
42913,Sauna,377635
42914,Spa,102771
42915,Piscina,168170
42916,Turco,99025
42917,Turco,412465
42918,Turco,67986
42919,Gimnasio,36579
42920,Spa,292725
42921,Spa,6240
42922,Comida,196311
42923,Sauna,298769
42924,Sauna,1950
42925,Comida,352599
42926,Comida,104045
42927,Piscina,442107
42928,Piscina,348554
42929,Cocina,178105
42930,Comida,486590
42931,Turco,138427
42932,Cocina,92046
42933,Comida,331166
42934,Gimnasio,74434
42935,Piscina,248328
42936,Comida,351319
42937,Cocina,285639
42938,Cocina,108761
42939,Sauna,70352
42940,Sauna,52330
42941,Gimnasio,432491
42942,Cocina,373151
42943,Sauna,61676
42944,Spa,343095
42945,Comida,20030
42946,Sauna,126820
42947,Spa,301168
42948,Turco,402186
42949,Comida,353403
42950,Sauna,147383
42951,Sauna,437311
42952,Cocina,322793
42953,Sauna,481456
42954,Turco,410426
42955,Gimnasio,273900
42956,Sauna,201072
42957,Sauna,402139
42958,Turco,82840
42959,Piscina,149380
42960,Comida,117959
42961,Piscina,286331
42962,Sauna,389884
42963,Sauna,69520
42964,Cocina,21140
42965,Cocina,344604
42966,Piscina,307199
42967,Sauna,336832
42968,Sauna,209671
42969,Comida,292033
42970,Cocina,234514
42971,Gimnasio,150542
42972,Comida,443634
42973,Cocina,214297
42974,Gimnasio,246844
42975,Turco,132374
42976,Spa,348662
42977,Comida,231650
42978,Turco,222064
42979,Sauna,466793
42980,Turco,325385
42981,Gimnasio,366626
42982,Cocina,10035
42983,Spa,330143
42984,Piscina,159640
42985,Comida,130393
42986,Turco,55439
42987,Sauna,260575
42988,Sauna,132030
42989,Spa,206948
42990,Cocina,407093
42991,Cocina,331817
42992,Piscina,317139
42993,Spa,365444
42994,Gimnasio,174165
42995,Gimnasio,459590
42996,Turco,456528
42997,Turco,332622
42998,Piscina,120143
42999,Piscina,280642
43000,Turco,216950
43001,Turco,293594
43002,Cocina,366806
43003,Comida,146899
43004,Comida,40452
43005,Cocina,266932
43006,Spa,136051
43007,Turco,306105
43008,Turco,15153
43009,Turco,475249
43010,Spa,57680
43011,Sauna,414049
43012,Spa,76888
43013,Turco,283095
43014,Spa,211564
43015,Spa,41828
43016,Sauna,61856
43017,Spa,360953
43018,Piscina,322067
43019,Sauna,391018
43020,Gimnasio,85907
43021,Sauna,337083
43022,Cocina,406234
43023,Piscina,235221
43024,Sauna,129218
43025,Piscina,338958
43026,Turco,459671
43027,Spa,414168
43028,Piscina,58103
43029,Sauna,251260
43030,Turco,181091
43031,Turco,124096
43032,Spa,330634
43033,Cocina,128102
43034,Sauna,456063
43035,Piscina,482248
43036,Comida,246086
43037,Turco,173969
43038,Sauna,236423
43039,Gimnasio,201055
43040,Sauna,64479
43041,Sauna,391970
43042,Sauna,17963
43043,Cocina,421252
43044,Cocina,139547
43045,Piscina,106857
43046,Turco,203625
43047,Piscina,390445
43048,Sauna,459299
43049,Turco,199867
43050,Spa,439420
43051,Piscina,200963
43052,Gimnasio,47222
43053,Gimnasio,369140
43054,Turco,492092
43055,Sauna,184824
43056,Spa,206903
43057,Gimnasio,139022
43058,Gimnasio,413283
43059,Turco,50096
43060,Piscina,287536
43061,Piscina,271780
43062,Comida,218906
43063,Comida,251202
43064,Comida,353123
43065,Turco,367957
